airport_id,airport_name,iata,degree
1026,Mbandaka Airport,MDK,5
1031,Bangoka International Airport,FKI,5
6266,Esperance Airport,EPR,5
3913,Maumere(Wai Oti) Airport,MOF,5
6457,Kenmore Air Harbor Seaplane Base,LKE,5
6477,Erechim Airport,ERM,5
6725,Noatak Airport,WTK,5
1975,Tikehau Airport,TIH,5
1986,Takaroa Airport,TKX,5
5889,Ahe Airport,AHE,5
5942,Dera Ghazi Khan Airport,DEA,5
8199,Nightmute Airport,NME,5
8201,Tununak Airport,TNK,5
5910,Uléi Airport,ULB,5
2761,Capitán Aníbal Arab Airport,CIJ,5
7577,Ravensthorpe Airport,RVT,5
1925,Gerrard Smith International Airport,CYB,5
3258,Kaimana Airport,KNG,5
4336,Abraham Lincoln Capital Airport,SPI,5
4389,Forde Bringeland,FDE,5
5996,Saga Airport,HSG,5
239,In Salah Airport,INZ,5
5569,Sanday Airport,NDY,5
5730,North Central West Virginia Airport,CKB,5
3359,Norfolk Island International Airport,NLK,5
3696,South Arkansas Regional At Goodwin Field,ELD,5
430,Jyvaskyla Airport,JYV,5
4326,Valan Airport,HVG,5
6839,Allakaket Airport,AET,5
9756,Silver Creek Airport,SVK,5
5479,Fort Frances Municipal Airport,YAG,5
1122,Berbera Airport,BBO,5
1140,Kisumu Airport,KIS,5
11257,Dharavandhoo Airport,DRV,4
7527,Lintsang Airfield,LNJ,4
7528,Wenshan Airport,WNH,4
7618,Santa Ana Airport,NNB,4
7634,Rundu Airport,NDU,4
811,Hoedspruit Air Force Base Airport,HDS,4
8180,Zona da Mata Regional Airport,IZA,4
8244,Caçador Airport,CFC,4
8381,Majeed Bin Abdulaziz Airport,ULH,4
9905,RAAF Base Curtin,DCN,4
10160,Erenhot Saiwusu International Airport,ERL,4
1033,Bunia Airport,BUX,4
1035,Bukavu Kavumu Airport,BKY,4
1037,Kindu Airport,KND,4
497,Alderney Airport,ACI,4
519,Hawarden Airport,CEG,4
531,Wick Airport,WIC,4
538,Benbecula Airport,BEB,4
5414,Rennell/Tingoa Airport,RNL,4
5438,Alluitsup Paa Heliport,LLU,4
5445,Narsaq Heliport,JNS,4
5446,Qaanaaq Airport,NAQ,4
5448,Upernavik Airport,JUV,4
5449,Qaarsut Airport,JQA,4
5461,Rigolet Airport,YRG,4
937,Tôlanaro Airport,FTU,4
9386,Xinyuan Nalati Airport,NLT,4
949,Kuito Airport,SVP,4
952,Malanje Airport,MEG,4
957,Saurimo Airport,VHC,4
977,Lichinga Airport,VXC,4
9823,Goulimime Airport,GLN,4
9827,Semera Airport,SZE,4
3938,Khon Kaen Airport,KKC,4
1649,Tautii Magheraus Airport,BAY,4
1675,Lugano Airport,LUG,4
1693,Amasya Merzifon Airport,MZH,4
1699,Çardak Airport,DNZ,4
106,Port Menier Airport,YPN,4
1077,Ouarzazate Airport,OZZ,4
108,Prince Rupert Airport,YPR,4
109,Fort Chipewyan Airport,YPY,4
33,Nanaimo Airport,YCD,4
3302,Sultan Azlan Shah Airport,IPH,4
177,North Bay Jack Garland Airport,YYB,4
1798,General Pedro Jose Mendez International Airport,CVM,4
1822,Minatitlán/Coatzacoalcos National Airport,MTT,4
1834,Piedras Negras International Airport,PDS,4
1835,Licenciado y General Ignacio Lopez Rayon Airport,UPN,4
1851,Tapachula International Airport,TAP,4
1279,Périgueux-Bassillac Airport,PGX,4
291,Gabès Matmata International Airport,GAE,4
3535,Falls International Airport,INL,4
2291,Nakashibetsu Airport,SHB,4
2295,Iki Airport,IKI,4
2316,Amami Airport,ASJ,4
2346,Misawa Air Base,MSJ,4
236,El Golea Airport,ELG,4
3796,Kapalua Airport,JHM,4
1932,Spring Point Airport,AXP,4
1946,Rock Sound Airport,RSD,4
1951,Stella Maris Airport,SML,4
1977,Fakarava Airport,FAV,4
200,Port Hardy Airport,YZT,4
2004,Ouvéa Airport,UVE,4
2012,Gisborne Airport,GIS,4
3003,Bhavnagar Airport,BHU,4
4042,Decatur Airport,DEC,4
4052,Hervey Bay Airport,HVB,4
4062,Armidale Airport,ARM,4
4064,St George Municipal Airport,SGU,4
299,Antwerp International Airport (Deurne),ANR,4
2999,Bhuj Airport,BHJ,4
3018,Porbandar Airport,PBD,4
3080,Allahabad Airport,IXD,4
3528,Northern Maine Regional Airport at Presque Isle,PQI,4
3612,Southeast Texas Regional Airport,BPT,4
1536,Bolzano Airport,BZO,4
154,Kuujjuaq Airport,YVP,4
1596,Haifa International Airport,HFA,4
1475,Skiathos Island National Airport,JSI,4
1490,Debrecen International Airport,DEB,4
262,Benin Airport,BNI,4
2068,Gurayat Domestic Airport,URY,4
2076,Al Qaisumah/Hafr Al Batin Airport,AQI,4
2084,Arar Domestic Airport,RAE,4
2103,Mahshahr Airport,MRX,4
2142,Birjand Airport,XBJ,4
2151,Ramsar Airport,RZR,4
5585,Sandane Airport (Anda),SDN,4
5594,Hagfors Airport,HFS,4
5652,Tshikapa Airport,TSH,4
5695,Nanyuki Airport,NYK,4
5711,Diu Airport,DIU,4
5741,Memorial Field,HOT,4
5749,Lebanon Municipal Airport,LEB,4
5750,Crater Lake-Klamath Regional Airport,LMT,4
5753,Lynchburg Regional Preston Glenn Field,LYH,4
5758,Owensboro Daviess County Airport,OWB,4
5765,Rhinelander Oneida County Airport,RHI,4
5772,Santa Maria Pub/Capt G Allan Hancock Field,SMX,4
5787,Syros Airport,JSY,4
5793,Corvo Airport,CVU,4
4215,Nelson Ribeiro Guimarães Airport,CLV,4
4235,Kaadedhdhoo Airport,KDM,4
4237,Déline Airport,YWJ,4
4238,Tulita Airport,ZFN,4
4239,Fort Good Hope Airport,YGH,4
4256,Lawton Fort Sill Regional Airport,LAW,4
4261,Flagstaff Pulliam Airport,FLG,4
4271,St Cloud Regional Airport,STC,4
4314,Edward Bodden Airfield,LYB,4
433,Kajaani Airport,KAJ,4
1043,Mbuji Mayi Airport,MJM,4
1169,El Fasher Airport,ELF,4
1584,Pardubice Airport,PED,4
3497,Garden City Regional Airport,GCK,4
1374,Châlons-Vatry Airport,XCR,4
3461,Boone County Airport,HRO,4
3353,Christmas Island Airport,XCH,4
153,Val-d'Or Airport,YVO,4
929,Amborovy Airport,MJN,4
4106,Victoria Harbour Seaplane Base,YWH,4
4154,Dong Hoi Airport,VDH,4
416,Tartu Airport,TAY,4
4193,Milos Airport,MLO,4
4194,Naxos Airport,JNX,4
2336,Tokushima Airport/JMSDF Air Base,TKS,4
244,In Aménas Airport,IAM,4
2441,Sauce Viejo Airport,SFN,4
2454,Suboficial Ay Santiago Germano Airport,AFA,4
2477,Gobernador Horacio Guzman International Airport,JUJ,4
3659,Sloulin Field International Airport,ISN,4
5800,Adıyaman Airport,ADF,4
5869,Vunisea Airport,KDV,4
5900,Tavie Airport,PBJ,4
5901,Lamap Airport,LPM,4
5915,Aniwa Airport,AWD,4
5916,Dillon's Bay Airport,DLY,4
5917,Futuna Airport,FTA,4
5932,Noshahr Airport,NSH,4
5940,Chitral Airport,CJL,4
5962,Holy Cross Airport,HCR,4
1934,Treasure Cay Airport,TCB,4
1937,South Bimini Airport,BIM,4
1949,Inagua Airport,IGA,4
1950,Deadman's Cay Airport,LGI,4
1952,Mayaguana Airport,MYG,4
1985,Mataiva Airport,MVT,4
1999,Koumac Airport,KOC,4
2007,Taupo Airport,TUO,4
2025,Invercargill Airport,IVC,4
2029,Paraparaumu Airport,PPQ,4
2045,Whangarei Airport,WRE,4
3465,East Texas Regional Airport,GGG,4
8043,Zhongwei Shapotou Airport,ZHY,4
815,Kimberley Airport,KIM,4
8170,Roche Harbor Seaplane Base,RCE,4
8173,Westsound Seaplane Base,WSX,4
8174,Friday Harbor Seaplane Base,FBS,4
8203,Newtok Airport,WWT,4
8225,Old Arctic Bay Airport,YAB,4
2712,Gerardo Tobar López Airport,BUN,4
2719,Gustavo Artunduaga Paredes Airport,FLA,4
2734,Benito Salas Airport,NVA,4
2747,Jorge E. Gonzalez Torres Airport,SJE,4
2751,Gustavo Vargas Airport,TME,4
2752,Santiago Perez Airport,AUC,4
2755,Alfonso López Pumarejo Airport,VUP,4
1062,Spriggs Payne Airport,MLW,4
10940,Zhangjiakou Ningyuan Airport,ZQZ,4
1105,Preguiça Airport,SNE,4
3933,Nakhon Si Thammarat Airport,NST,4
3936,Nakhon Phanom Airport,KOP,4
3944,Pullman Moscow Regional Airport,PUW,4
6426,Worcester Regional Airport,ORH,4
646,Hasvik Airport,HAA,4
6712,Anaktuvuk Pass Airport,AKP,4
6713,Anvik Airport,ANV,4
6716,Hooper Bay Airport,HPB,4
6740,Araracuara Airport,ACR,4
6741,Gorakhpur Airport,GOP,4
6742,Sand Point Airport,SDP,4
6752,Tacheng Airport,TCG,4
6760,Kangra Airport,DHM,4
3736,Roswell International Air Center Airport,ROW,4
3879,Florence Regional Airport,FLO,4
3411,Barter Island LRRS Airport,BTI,4
6018,Naga Airport,WNP,4
605,Waterford Airport,WAT,4
6055,El Yopal Airport,EYP,4
6073,Ji-Paraná Airport,JPR,4
6084,Petropavlosk South Airport,PPK,4
6095,Tiksi Airport,IKS,4
6103,Zaporizhzhia International Airport,OZH,4
6146,Kurgan Airport,KRO,4
6162,Cheboksary Airport,CSY,4
6168,Hubli Airport,HBX,4
6174,Dimapur Airport,DMU,4
6184,Hanimaadhoo Airport,HAQ,4
6190,Co Ong Airport,VCS,4
6197,Dawei Airport,TVY,4
6215,Long Lellang Airport,LGL,4
6222,Kudat Airport,KUD,4
6231,Stagen Airport,KBU,4
6258,Cunnamulla Airport,CMA,4
6271,Griffith Airport,GFF,4
6276,Julia Creek Airport,JCK,4
6281,Kowanyama Airport,KWM,4
6286,Lockhart River Airport,IRG,4
63,Gaspé (Michel-Pouliot) Airport,YGP,4
6302,Moruya Airport,MYA,4
6303,Mount Gambier Airport,MGB,4
6318,Port Lincoln Airport,PLO,4
6322,Quilpie Airport,ULP,4
6337,Winton Airport,WIN,4
5492,Makkovik Airport,YMN,4
5568,Stronsay Airport,SOY,4
6363,Golmud Airport,GOQ,4
6371,Bayankhongor Airport,BYN,4
6408,Karamay Airport,KRY,4
7317,Rurenabaque Airport,RBQ,4
7355,Los Colonizadores Airport,RVE,4
7456,Raivavae Airport,RVV,4
7457,Foshan Shadi Airport,FUO,4
175,Abbotsford Airport,YXX,4
1755,South Caicos Airport,XSC,4
1795,Ingeniero Alberto Acuña Ongay International Airport,CPE,4
1810,Plan De Guadalupe International Airport,SLW,4
1813,Lázaro Cárdenas Airport,LZC,4
1818,General Servando Canales International Airport,MAM,4
6154,Termez Airport,TMJ,4
6159,Vorkuta Airport,VKT,4
6166,Saransk Airport,SKX,4
6169,Koggala Airport,KCT,4
6185,Kadhdhoo Airport,KDO,4
6212,Dumatumbun Airport,LUV,4
6216,Long Seridan Airport,ODN,4
6217,Mukah Airport,MKM,4
6220,Bario Airport,BBN,4
6237,Aurukun Airport,AUU,4
6240,Birdsville Airport,BVI,4
6243,Bedourie Airport,BEU,4
6245,Burketown Airport,BUC,4
6248,Boulia Airport,BQL,4
6249,Bathurst Airport,BHS,4
6278,King Island Airport,KNS,4
6307,Narrandera Airport,NRA,4
6309,Normanton Airport,NTN,4
6310,Newman Airport,ZNE,4
6317,Parkes Airport,PKE,4
6319,Pormpuraaw Airport,EDR,4
6325,St George Airport,SGO,4
6333,Windorah Airport,WNR,4
2969,Magnitogorsk International Airport,MQF,4
3865,Valdez Pioneer Field,VDZ,4
6714,Atqasuk Edward Burnell Sr Memorial Airport,ATK,4
6730,Sam Mbakwe International Airport,QOW,4
6737,Pajala Airport,PJA,4
6739,Hagerstown Regional Richard A Henson Field,HGR,4
6768,Geneina Airport,EGN,4
6769,Long Akah Airport,LKH,4
6779,Katima Mulilo Airport,MPA,4
6794,Taree Airport,TRO,4
6837,Ford Airport,IMT,4
6919,Bellona,BNY,4
6926,Rimatara Airport,RMT,4
6949,Naypyidaw Airport,NYT,4
6957,Brainerd Lakes Regional Airport,BRD,4
6958,Greenbrier Valley Airport,LWB,4
6959,Pitt Greenville Airport,PGV,4
6972,Warri Airport,QRW,4
7097,Marshall Don Hunter Sr Airport,MLL,4
7099,Tuntutuliak Airport,WTL,4
7107,Hughes Airport,HUS,4
7114,Venetie Airport,VEE,4
714,Sveg Airport,EVG,4
7182,Selawik Airport,WLK,4
7208,Koyukuk Airport,KYU,4
7212,Nunapitchuk Airport,NUP,4
7219,Grayling Airport,KGX,4
7220,Wainwright Airport,AIN,4
724,Kiruna Airport,KRN,4
7252,Postville Airport,YSO,4
7255,Havre St Pierre Airport,YGV,4
1262,Agen-La Garenne Airport,AGF,4
127,Quesnel Airport,YQZ,4
2233,Zhob Airport,PZH,4
2254,Chuuk International Airport,TKK,4
2257,Kosrae International Airport,KSA,4
3223,Myeik Airport,MGZ,4
3726,Boeing Field King County International Airport,BFI,4
3770,Texarkana Regional Webb Field,TXK,4
5416,Suavanao Airport,VAO,4
5417,Kaghau Airport,KGE,4
5418,Ramata Airport,RBV,4
5432,Misima Island Airport,MIS,4
5439,Neerlerit Inaat Airport,CNP,4
5440,Paamiut Heliport,JFR,4
5443,Maniitsoq Airport,JSU,4
5444,Nanortalik Heliport,JNN,4
5473,Tête-à-la-Baleine Airport,ZTB,4
5474,La Tabatière Airport,ZLT,4
5937,Al Ain International Airport,AAN,4
5943,Dera Ismael Khan Airport,DSK,4
5966,Mountain Village Airport,MOU,4
5968,Chevak Airport,VAK,4
5969,Wrangell Airport,WRG,4
60,Fort Simpson Airport,YFS,4
6003,Kunsan Air Base,KUV,4
6019,Basco Airport,BSO,4
6024,Catarman National Airport,CRM,4
6038,Frank Miloye Milenkowichi–Marília State Airport,MII,4
6046,Camilo Ponce Enriquez Airport,LOH,4
6066,Mayor General FAP Armando Revoredo Iglesias Airport,CJA,4
6067,Alferez Fap David Figueroa Fernandini Airport,HUU,4
6083,Kokshetau Airport,KOV,4
6085,Zhezkazgan Airport,DZN,4
6093,Chokurdakh Airport,CKH,4
6094,Cherskiy Airport,CYX,4
6098,Ugolny Airport,DYR,4
610,Esbjerg Airport,EBJ,4
6106,Ivano-Frankivsk International Airport,IFO,4
6119,Spichenkovo Airport,NOZ,4
730,Arvidsjaur Airport,AJR,4
7356,La Chorrera Airport,LCR,4
742,Linköping City Airport,LPI,4
7424,Mara Serena Lodge Airstrip,MRE,4
743,Norrköping Airport,NRK,4
7479,Okha Airport,OHH,4
7505,Baoshan Yunduan Airport,BSD,4
7616,Ulawa Airport,RNA,4
7821,Zonguldak Airport,ONQ,4
7863,Belbek Airport,UKS,4
5912,Southwest Bay Airport,SWJ,4
5919,Tiga Airport,TGJ,4
5924,Dawadmi Domestic Airport,nan,4
5925,Al-Jawf Domestic Airport,AJF,4
3161,U-Tapao International Airport,UTP,4
3182,Trang Airport,TST,4
3282,Ketapang(Rahadi Usman) Airport,KTG,4
3300,Kerteh Airport,KTE,4
34,Castlegar/West Kootenay Regional Airport,YCG,4
1409,Lorient South Brittany (Bretagne Sud) Airport,LRT,4
1451,Ioannina Airport,IOA,4
149,Rouyn Noranda Airport,YUY,4
152,Qikiqtarjuaq Airport,YVM,4
2809,Capitán FAP Guillermo Concha Iberico International Airport,PIU,4
2870,Dr. Antonio Nicolás Briceño Airport,VLV,4
2889,Mercedita Airport,PSE,4
2672,Seymour Airport,GPS,4
2678,Cotopaxi International Airport,LTX,4
2717,Las Brujas Airport,CZU,4
2722,Juan Casiano Airport,GPI,4
2750,Eduardo Falla Solano Airport,SVI,4
2764,Capitan Nicolas Rojas Airport,POI,4
2786,Coronel FAP Alfredo Mendivil Duarte Airport,AYP,4
2807,Coronel FAP Carlos Ciriani Santa Rosa International Airport,TCQ,4
2822,Barinas Airport,BNS,4
2849,Alberto Carnevalli Airport,MRD,4
2854,General Bartolome Salom International Airport,PBL,4
3990,Emerald Airport,EMD,4
3984,Socotra International Airport,SCT,4
3987,Nevşehir Kapadokya Airport,NAV,4
4006,Tweed New Haven Airport,HVN,4
4013,LTS Pulau Redang Airport,RDN,4
6406,Kuqa Airport,KCA,4
653,Banak Airport,LKL,4
4369,Usinsk Airport,USK,4
4385,Camp Mabry Austin City,ATT,4
4388,Dubuque Regional Airport,DBQ,4
453,Rovaniemi Airport,RVN,4
455,Savonlinna Airport,SVL,4
3236,Thandwe Airport,SNW,4
3254,Syukuran Aminuddin Amir Airport,LUW,4
4058,Venango Regional Airport,FKL,4
224,Hassi R'Mel Airport,HRM,4
2243,Rota International Airport,ROP,4
2258,Yap International Airport,YAP,4
2280,Matsumoto Airport,MMJ,4
2294,Wakkanai Airport,WKJ,4
865,Pierre Van Ryneveld Airport,UTN,4
877,Francistown Airport,FRW,4
8774,Lankaran International Airport,LLK,4
8944,Bodaybo Airport,ODO,4
922,Morondava Airport,MOQ,4
1867,Enrique Malek International Airport,DAV,4
2495,Hermes Quijada International Airport,RGA,4
2550,Presidente Prudente Airport,PPB,4
1408,Deauville-Saint-Gatien Airport,DOL,4
1639,São Jorge Airport,SJZ,4
1654,Craiova Airport,CRA,4
1656,Oradea International Airport,OMR,4
1219,Badajoz Airport,BJZ,4
2172,Aqaba King Hussein International Airport,AQJ,4
2202,Faisalabad International Airport,LYP,4
2212,Moenjodaro Airport,MJD,4
400,Kassel-Calden Airport,KSF,4
4027,Jackson Hole Airport,JAC,4
8892,Kooddoo Airport,GKK,4
890,Bata Airport,BSG,4
8961,Sir Bani Yas Airport,XSB,4
901,Garoua International Airport,GOU,4
9043,Iğdır Airport,IGD,4
9229,Sigiriya Air Force Base,GIU,4
9272,Bingöl Çeltiksuyu Airport,BGG,4
9311,Gannan Xiahe Airport,GXH,4
9540,Deer Harbor Seaplane,DHB,4
9848,Lindu Airport,LDS,4
3680,Sheppard Air Force Base-Wichita Falls Municipal Airport,SPS,4
3694,Altoona Blair County Airport,AOO,4
3700,Waco Regional Airport,ACT,4
3704,McKellar-Sipes Regional Airport,MKL,4
3708,San Angelo Regional Mathis Field,SJT,4
3664,Homer Airport,HOM,4
128,Resolute Bay Airport,YRB,4
1361,Avignon-Caumont Airport,AVN,4
3674,Rickenbacker International Airport,LCK,4
3414,Point Lay LRRS Airport,PIZ,4
3689,Imperial County Airport,IPL,4
3718,Abilene Regional Airport,ABI,4
3753,Sioux Gateway Col. Bud Day Field,SUX,4
3754,Middle Georgia Regional Airport,MCN,4
3331,Weipa Airport,WEI,4
5497,Gillam Airport,YGX,4
5571,Westray Airport,WRY,4
5577,Donegal Airport,CFN,4
5584,Røst Airport,RET,4
5593,Åre Östersund Airport,OSD,4
5595,Karlstad Airport,KSD,4
5596,Torsby Airport,TYF,4
5599,Hemavan Airport,HMV,4
5613,Los Alamitos Army Air Field,nan,4
5630,Catumbela Airport,CBT,4
5686,Bosaso Airport,BSA,4
5696,Gardabya Airport,SRX,4
5701,Nyala Airport,UYL,4
5718,Waterloo Regional Airport,ALO,4
5720,Alpena County Regional Airport,APN,4
5722,Bradford Regional Airport,BFD,4
5726,Southeast Iowa Regional Airport,BRL,4
5727,Jack Mc Namara Field Airport,CEC,4
5734,DuBois Regional Airport,DUJ,4
5757,Southwest Oregon Regional Airport,OTH,4
5773,Tupelo Regional Airport,TUP,4
5799,Ağrı Airport,AJI,4
5832,Puerto Lempira Airport,PEU,4
5837,El Lencero Airport,JAL,4
5857,Arthur's Town Airport,ATC,4
5859,Colonel Hill Airport,CRI,4
5874,Labasa Airport,LBS,4
5898,Longana Airport,LOD,4
5902,Lamen Bay Airport,LNB,4
3584,Williamsport Regional Airport,IPT,4
2401,Pagadian Airport,PAG,4
2439,General Urquiza Airport,PRA,4
2086,Sharurah Airport,SHW,4
2110,Bandar Lengeh Airport,BDH,4
7894,Yushu Batang Airport,YUS,4
7932,Ngari Gunsa Airport,NGQ,4
7976,Ukunda Airstrip,UKA,4
3079,Agra Airport,AGR,4
6803,Yakutat Airport,YAK,4
688,Jönköping Airport,JKG,4
6924,Ust-Kut Airport,UKX,4
6946,Altay Air Base,AAT,4
698,Mora Airport,MXX,4
7001,Aspen-Pitkin Co/Sardy Field,ASE,4
7003,Ulyanovsk Baratayevka Airport,ULV,4
7029,Municipal,CZH,4
7059,Chautauqua County-Jamestown Airport,JHW,4
7064,Dickinson Theodore Roosevelt Regional Airport,DIK,4
7081,Mammoth Yosemite Airport,MMH,4
7090,Shageluk Airport,SHX,4
7092,Nuiqsut Airport,NUI,4
7094,Kasigluk Airport,KUK,4
7164,Ouzinkie Airport,KOZ,4
7199,Alakanuk Airport,AUK,4
7200,Sheldon Point Airport,SXP,4
7240,Sleetmute Airport,SLQ,4
4218,Bundaberg Airport,BDB,4
4284,Morgantown Municipal Walter L. Bill Hart Field,MGW,4
4344,Yellowstone Regional Airport,COD,4
4354,Joplin Regional Airport,JLN,4
438,Kittilä Airport,KTT,4
126,Sydney / J.A. Douglas McCurdy Airport,YQY,4
6374,Mörön Airport,MXV,4
1659,Satu Mare Airport,SUJ,4
1679,St Gallen Altenrhein Airport,ACH,4
2596,Santo Ângelo Airport,GEL,4
2611,Rio Grande,RIG,4
263,Margaret Ekpo International Airport,CBQ,4
2657,Mataveri Airport,IPC,4
2667,Pichoy Airport,ZAL,4
2705,El Eden Airport,AXM,4
4131,Nan Airport,NNT,4
4147,Petersburg James A Johnson Airport,PSG,4
4157,Chu Lai International Airport,VCL,4
4158,Dong Tac Airport,TBB,4
4169,John Murtha Johnstown Cambria County Airport,JST,4
4195,Paros National Airport,PAS,4
4196,Kastelorizo Airport,KZS,4
4202,Laoag International Airport,LAO,4
1193,Plovdiv International Airport,PDV,4
1110,Axum Airport,AXU,4
1114,Gonder Airport,GDQ,4
11229,Beni Airport,BNC,4
2460,Teniente Benjamin Matienzo Airport,TUC,4
2461,Domingo Faustino Sarmiento Airport,UAQ,4
247,Bobo Dioulasso Airport,BOY,4
249,Tamale Airport,TML,4
2525,Araçatuba Airport,ARU,4
2541,Diomício Freitas Airport,CCM,4
2568,Itaituba Airport,ITB,4
2577,Presidente João Suassuna Airport,CPV,4
1116,Jimma Airport,JIM,3
1119,Asosa Airport,ASO,3
7617,Choiseul Bay Airport,CHY,3
8239,Ourilândia do Norte Airport,OIA,3
1081,Ziguinchor Airport,ZIG,3
233,Ghriss Airport,MUW,3
211,Djanet Inedbirene Airport,DJG,3
4217,Blackall Airport,BKQ,3
4249,Juancho E. Yrausquin Airport,SAB,3
428,Ivalo Airport,IVL,3
225,Bou Chekif Airport,TID,3
2467,Brigadier Mayor D Cesar Raul Ojeda Airport,LUQ,3
1993,Hao Airport,HOI,3
5920,Île Art - Waala Airport,BMY,3
6738,Bella Coola Airport,QBC,3
8237,Patos de Minas Airport,POJ,3
6260,Coen Airport,CUQ,3
6267,Flinders Island Airport,FLS,3
5564,Eday Airport,EOI,3
6773,Buffalo Spring,UAS,3
7163,Old Harbor Airport,OLH,3
1109,Arba Minch Airport,AMH,3
1111,Bahir Dar Airport,BJR,3
1113,Gambella Airport,GMB,3
5407,Fera/Maringe Airport,FRE,3
5984,Tufi Airport,TFI,3
290,Gafsa Ksar International Airport,GAF,3
3073,Saidpur Airport,SPD,3
3979,Al Ghaidah International Airport,AAY,3
190,Kapuskasing Airport,YYU,3
1143,Lodwar Airport,LOK,3
5692,Amboseli Airport,ASV,3
5724,Raleigh County Memorial Airport,BKW,3
5861,Enua Airport,AIU,3
7062,Shenandoah Valley Regional Airport,SHD,3
7165,Port Lions Airport,ORI,3
7209,Scammon Bay Airport,SCM,3
7238,Crooked Creek Airport,CKD,3
1234,Pamplona Airport,PNA,3
1238,Salamanca Airport,SLM,2
5488,Nain Airport,YDP,2
5500,Vancouver Harbour Water Aerodrome,CXH,2
5509,Kimmirut Airport,YLC,2
5511,St Georges Airport,nan,2
5526,Rae Lakes Airport,YRA,2
5545,Masset Airport,ZMT,2
2284,Nanki Shirahama Airport,SHM,2
2298,Monbetsu Airport,MBE,2
2328,Izumo Airport,IZO,2
2352,Hachijojima Airport,HAC,2
2356,Oshima Airport,OIM,2
1127,Abu Simbel Airport,ABS,2
11290,Kongolo Airport,KOO,2
11436,Tarko-Sale Airport,TQL,2
11498,Alashankou Bole (Bortala) airport,BPL,2
116,Lethbridge County Airport,YQL,2
1162,Ghadames East Airport,LTD,2
3163,Lampang Airport,LPT,2
3173,Narathiwat Airport,NAW,2
3180,Ranong Airport,UNN,2
3184,Sakon Nakhon Airport,SNO,2
3215,Kengtung Airport,KET,2
3217,Kyaukpyu Airport,KYP,2
3232,Putao Airport,PBU,2
1588,Brno-Tuřany Airport,BRQ,2
1313,Le Puy-Loudes Airport,LPY,2
9887,Betoambari Airport,BUW,2
995,Praslin Airport,PRI,2
10,Thule Air Base,THU,2
10119,Fuvahmulah Airport,FVM,2
1018,Moshoeshoe I International Airport,MSU,2
1028,Gemena Airport,GMA,2
960,Luena Airport,LUO,2
9747,Klemtu Airport,YKT,2
9768,Tingo Maria Airport,TGI,2
9774,Mocopulli Airport,MHC,2
9826,Akwa Ibom International Airport,QUO,2
9841,Zaysan Airport,SZI,2
9888,Kao Airport,KAZ,2
9889,Melangguane Airport,MNA,2
9898,Oksibil Airport,OKL,2
9904,Richmond Airport,RCM,2
536,Islay Airport,ILY,2
540,Dundee Airport,DND,2
5404,Uru Harbour Airport,ATD,2
5410,Santa Cruz/Graciosa Bay/Luova Airport,SCZ,2
542,Tiree Airport,TRE,2
5429,Mendi Airport,MDU,2
5463,Whatì Airport,YLE,2
5477,Tarapacá Airport,TCD,2
5485,Lourdes de Blanc Sablon Airport,YBX,2
3816,Modesto City Co-Harry Sham Field,MOD,2
4098,Redding Municipal Airport,RDD,2
4114,Mid Ohio Valley Regional Airport,PKB,2
4135,Trat Airport,TDX,2
4142,Luang Namtha Airport,LXG,2
4143,Oudomsay Airport,ODY,2
4155,Rach Gia Airport,VKG,2
4156,Cà Mau Airport,CAH,2
4183,Tumling Tar Airport,TMI,2
4188,Dhangarhi Airport,DHI,2
1866,Cap Manuel Niño International Airport,CHX,2
1884,Nosara Airport,NOB,2
3886,Naha Airport,NAH,2
1627,Graciosa Airport,GRW,2
1647,Arad International Airport,ARW,2
1773,La Laguna Airport,GJA,2
1793,Chetumal International Airport,CTM,2
3318,Northern Peninsula Airport,ABM,2
310,Ostend-Bruges International Airport,OST,2
3134,Vijayawada Airport,VGA,2
2469,Resistencia International Airport,RES,2
2474,Libertador Gral D Jose De San Martin Airport,PSS,2
2492,El Tehuelche Airport,PMY,2
2517,Aviador C. Campos Airport,CPC,2
2518,Conceição do Araguaia Airport,CDJ,2
252,Takoradi Airport,TKD,2
2524,Piloto Osvaldo Marques Dias Airport,AFL,2
2544,Corumbá International Airport,CMG,2
2549,Cruzeiro do Sul Airport,CZS,2
4051,Kingscote Airport,KGC,2
4077,Funafuti International Airport,FUN,2
4081,Xieng Khouang Airport,XKH,2
3527,Pueblo Memorial Airport,PUB,2
3546,Massena International Richards Field,MSS,2
3000,Belgaum Airport,IXG,2
3010,Jamnagar Airport,JGA,2
3805,Stockton Metropolitan Airport,SCK,2
3824,Cedar City Regional Airport,CDC,2
1908,Mariana Grajales Airport,GAO,2
198,Sandspit Airport,YZP,2
1981,Makemo Airport,MKP,2
1984,Arutua Airport,AXR,2
199,Chris Hadfield Airport,YZR,2
2002,Maré Airport,MEE,2
2014,Hokitika Airfield,HKK,2
2017,Kerikeri Airport,KKE,2
2018,Kaitaia Airport,KAT,2
3545,Waimea Kohala Airport,MUE,2
3591,Jonesboro Municipal Airport,JBR,2
3604,Havre City County Airport,HVR,2
3012,Khajuraho Airport,HJR,2
3030,China Bay Airport,TRR,2
3072,Shah Mokhdum Airport,RJH,2
31,Brandon Municipal Airport,YBR,2
1065,Tan Tan Airport,TTA,2
7504,Longyan Guanzhishan Airport,LCX,2
7558,Ulaangom Airport,ULO,2
7774,Mysore Airport,MYQ,2
