airport_id,airport_name,iata,betweenness
5412,Nusatupe Airport,GZO,4796.833333333332
2104,Ahwaz Airport,AWZ,4779.5956074644255
3953,Riga International Airport,RIX,4767.143025443842
498,Guernsey Airport,GCI,4746.318357273379
3371,Changsha Huanghua International Airport,CSX,4686.727169556613
350,Stuttgart Airport,STR,4633.421093852469
3284,Supadio Airport,PNK,4630.584118312401
6243,Bedourie Airport,BEU,4629.465782045099
1486,Thessaloniki Macedonia International Airport,SKG,4600.355840706606
253,Port Bouet Airport,ABJ,4591.525226239594
245,Cadjehoun Airport,COO,4490.252557559711
2979,Dushanbe Airport,DYU,4449.047126862887
999,N'Djamena International Airport,NDJ,4421.321152565942
608,Billund Airport,BLL,4414.2352965390455
1149,Wajir Airport,WJR,4391.547758105311
2162,Tabriz International Airport,TBZ,4297.005503556098
3321,Gold Coast Airport,OOL,4287.604491473695
910,Simon Mwansa Kapwepwe International Airport,NLA,4273.250306238654
6720,Mekoryuk Airport,MYU,4259.666666666673
40,Clyde River Airport,YCY,4257.999999999826
8076,Al Maktoum International Airport,DWC,4255.676988312172
2443,Ingeniero Ambrosio Taravella Airport,COR,4235.634747263997
2874,V.C. Bird International Airport,ANU,4222.015167246409
143,Timmins/Victor M. Power,YTS,4220.86449595177
3589,Westchester County Airport,HPN,4166.15795677316
491,Liverpool John Lennon Airport,LPL,4126.325357279825
1452,Heraklion International Nikos Kazantzakis Airport,HER,4122.423039857899
4144,Taoxian Airport,SHE,4082.4135476062525
344,Cologne Bonn Airport,CGN,4078.7178015591116
304,Brussels South Charleroi Airport,CRL,4044.289261712983
6173,Lokpriya Gopinath Bordoloi International Airport,GAU,3991.3639159060144
1739,Belgrade Nikola Tesla Airport,BEG,3887.0794435149583
1222,Girona Airport,GRO,3872.410251630729
2490,Almirante Marco Andres Zar Airport,REL,3862.6910889077617
3502,Dallas Love Field,DAL,3857.3311310274717
3916,El Tari Airport,KOE,3818.2683806250234
1186,Abeid Amani Karume International Airport,ZNZ,3811.543750479991
3394,Longdongbao Airport,KWE,3810.333329045322
1562,Pisa International Airport,PSA,3803.2580577813565
523,East Midlands Airport,EMA,3790.4009617072757
2134,Bandar Abbas International Airport,BND,3774.5501894448344
1489,Budapest Liszt Ferenc International Airport,BUD,3740.23093627635
3388,Nanjing Lukou Airport,NKG,3739.6348056870725
495,Southampton Airport,SOU,3737.999852659592
984,Nampula Airport,APL,3702.2713914232363
988,Chingozi Airport,TET,3682.212545290886
1519,Cagliari Elmas Airport,CAG,3633.8215471044223
4330,Imam Khomeini International Airport,IKA,3604.962651372435
3646,Tampa International Airport,TPA,3595.8905426776614
4381,Niigata Airport,KIJ,3585.1935946190747
2647,Pdte. Carlos Ibañez del Campo Airport,PUQ,3473.4893246137194
2602,Lauro Kurtz Airport,PFB,3455.7564930949984
7087,Emmonak Airport,EMK,3319.981736133309
3084,Lal Bahadur Shastri Airport,VNS,3248.5767899747793
3373,Nanning Wuxu Airport,NNG,3246.737802843301
6721,Point Hope Airport,PHO,3239.263636363637
1075,Menara Airport,RAK,3229.769370953357
2496,Piloto Civil N. Fernández Airport,RGL,3222.3793497322076
8173,Westsound Seaplane Base,WSX,3210.9999999999995
4106,Victoria Harbour Seaplane Base,YWH,3210.9999999999995
3967,Asmara International Airport,ASM,3204.9992452703127
309,Liège Airport,LGG,3204.0060032069714
5951,Turbat International Airport,TUK,3203.1092448527666
8243,São Félix do Araguaia Airport,SXO,3200.9999999999973
5423,Girua Airport,PNP,3199.3611111111113
3334,Melbourne Essendon Airport,MEB,3199.0
6089,Ganja Airport,KVD,3198.4767281129916
8239,Ourilândia do Norte Airport,OIA,3197.9999999999995
7187,Wales Airport,WAA,3197.83333333334
1138,Eldoret International Airport,EDL,3197.333333333337
7180,Kobuk Airport,OBU,3197.000000000007
7154,Egegik Airport,EGX,3197.000000000006
6763,Igiugig Airport,IGG,3197.000000000006
7212,Nunapitchuk Airport,NUP,3197.0000000000055
9744,Napaskiak Airport,PKA,3197.0000000000055
3430,Platinum Airport,PTU,3197.0000000000055
7066,Chadron Municipal Airport,CDR,3197.000000000005
2454,Suboficial Ay Santiago Germano Airport,AFA,3197.000000000003
5695,Nanyuki Airport,NYK,3197.000000000002
2667,Pichoy Airport,ZAL,3197.0000000000014
5643,Oranjemund Airport,OMD,3197.0000000000014
2596,Santo Ângelo Airport,GEL,3197.0000000000005
3018,Porbandar Airport,PBD,3197.0000000000005
6286,Lockhart River Airport,IRG,3197.0000000000005
7173,Seal Bay Seaplane Base,SYB,3197.0
2518,Conceição do Araguaia Airport,CDJ,3197.0
7151,Port Protection Seaplane Base,PPV,3196.9999999999995
6783,Sinop Airport,NOP,3196.9999999999995
6732,Tambor Airport,TMU,3196.9999999999995
8204,Achutupo Airport,ACU,3196.9999999999995
8206,Garachine Airport,GHE,3196.9999999999995
1078,Cherif Al Idrissi Airport,AHU,3196.9999999999995
5840,Jaqué Airport,JQE,3196.9999999999995
438,Kittilä Airport,KTT,3196.999999999999
7407,Guanambi Airport,GNM,3196.9999999999986
10792,Jumandy Airport,TNW,3196.9999999999986
1980,Kaukura Airport,KKR,3196.9999999999973
6212,Dumatumbun Airport,LUV,3196.999999999997
8237,Patos de Minas Airport,POJ,3196.9999999999964
7136,Elfin Cove Seaplane Base,ELV,3196.9999999999955
7137,Tenakee Seaplane Base,TKE,3196.9999999999955
7237,Coffman Cove Seaplane Base,KCC,3196.0
7162,Larsen Bay Airport,KLN,3196.0
7167,Amook Bay Seaplane Base,AOS,3196.0
11290,Kongolo Airport,KOO,3196.0
7901,El Porvenir,PVE,3196.0
7067,Alliance Municipal Airport,AIA,3194.0
7094,Kasigluk Airport,KUK,3194.0
7102,Levelock Airport,KLL,3194.0
7135,Angoon Seaplane Base,AGN,3194.0
7150,Point Baker Seaplane Base,KPB,3194.0
8202,Goodnews Airport,GNU,3194.0
5955,Bahia Piña Airport,BFQ,3194.0
5957,Contadora Airport,OTD,3194.0
5958,Sambu Airport,SAX,3194.0
1033,Bunia Airport,BUX,3194.0
1984,Arutua Airport,AXR,3194.0
7117,Shungnak Airport,SHG,3194.0
7138,Pelican Seaplane Base,PEC,3194.0
7159,South Naknek Nr 2 Airport,WSN,3194.0
6738,Bella Coola Airport,QBC,3194.0
9823,Goulimime Airport,GLN,3194.0
5641,Luderitz Airport,LUD,3194.0
2680,Coronel E Carvajal Airport,XMS,3194.0
428,Ivalo Airport,IVL,3194.0
7895,Playon Chico,PYC,3194.0
9739,Napakiak Airport,WNA,3194.0
3237,Tachileik Airport,THL,3194.0
3073,Saidpur Airport,SPD,3194.0
3079,Agra Airport,AGR,3194.0
2582,Bom Jesus da Lapa Airport,LAZ,3194.0
2603,João Simões Lopes Neto International Airport,PET,3194.0
1081,Ziguinchor Airport,ZIG,3194.0
5711,Diu Airport,DIU,3194.0
1079,Saniat R'mel Airport,TTU,3194.0
5473,Tête-à-la-Baleine Airport,ZTB,3193.5
8199,Nightmute Airport,NME,3192.5
6839,Allakaket Airport,AET,3188.0
3137,Calicut International Airport,CCJ,3159.381167704921
2057,Bahrain International Airport,BAH,3156.6967347300956
7200,Sheldon Point Airport,SXP,3155.1816544566564
1706,Adnan Menderes International Airport,ADB,3072.83494489409
1512,Falcone–Borsellino Airport,PMO,3040.8311521919213
2638,Eurico de Aguiar Salles Airport,VIX,3021.2200658304814
2922,Heydar Aliyev International Airport,GYD,3006.952830240427
3697,La Guardia Airport,LGA,2885.0265004136163
2883,Cyril E. King Airport,STT,2859.0424628346423
216,Aguenar – Hadj Bey Akhamok Airport,TMR,2851.692772409427
3222,Mandalay International Airport,MDL,2848.1810003269106
2897,Hato International Airport,CUR,2809.6251905246704
3272,Brunei International Airport,BWN,2776.8351188781153
1772,Ramón Villeda Morales International Airport,SAP,2765.9555060595812
2005,La Tontouta International Airport,NOU,2754.118969919586
2878,Martinique Aimé Césaire International Airport,FDF,2751.4345384092912
2177,Beirut Rafic Hariri International Airport,BEY,2707.6728195572605
246,Ouagadougou Airport,OUA,2648.6406112264767
591,Rotterdam The Hague Airport,RTM,2615.3653229123006
4108,Yaoqiang Airport,TNA,2608.4761236789104
3849,Baltimore/Washington International Thurgood Marshall Airport,BWI,2602.668469110042
2167,Zahedan International Airport,ZAH,2601.9567967259304
3917,Komodo Airport,LBJ,2588.8408702915467
1538,Bologna Guglielmo Marconi Airport,BLQ,2564.2712509458884
187,Churchill Airport,YYQ,2490.8155111259052
585,Eindhoven Airport,EIN,2473.1465697202016
3747,Chicago Midway International Airport,MDW,2412.514219021383
3959,Vilnius International Airport,VNO,2363.798226479021
296,Tozeur Nefta International Airport,TOE,2290.9440698911726
1418,Nantes Atlantique Airport,NTE,2256.15217158877
2244,Saipan International Airport,SPN,2231.269528061604
1055,Lanzarote Airport,ACE,2189.2291753863337
891,Malabo Airport,SSG,2174.5135463017573
3390,Liuting Airport,TAO,2162.979722981496
3453,Metropolitan Oakland International Airport,OAK,2137.5613787806496
2656,Carriel Sur Airport,CCP,2132.2603174603914
5495,Igloolik Airport,YGT,2130.9999999999145
4237,Déline Airport,YWJ,2128.3333333332143
7208,Koyukuk Airport,KYU,2127.533333333333
2989,Syktyvkar Airport,SCW,2114.7312749726098
2850,Del Caribe Santiago Mariño International Airport,PMV,2108.0392078323325
1509,Catania-Fontanarossa Airport,CTA,2103.6732524385484
668,Gdańsk Lech Wałęsa Airport,GDN,2091.5930169798585
3242,Nabire Airport,NBX,2085.0888925610343
3366,Dongshan Airport,HLD,2076.2095918132304
7113,Tanana Airport,TAL,2053.5357142855273
1246,Valencia Airport,VLC,2050.8362237891515
2268,Taichung Ching Chuang Kang Airport,RMQ,2036.338573095722
1774,Juan Manuel Galvez International Airport,RTB,1959.8968801180501
1892,Monseñor Óscar Arnulfo Romero International Airport,SAL,1949.2909144156358
1762,Las Américas International Airport,SDQ,1939.2713722176543
481,Newquay Cornwall Airport,NQY,1920.1762231471869
1197,Larnaca International Airport,LCA,1918.8167607629105
2256,Babelthuap Airport,ROR,1918.7597461142836
1200,Dubrovnik Airport,DBV,1914.639956966006
1154,Benina International Airport,BEN,1912.5808363291237
2334,Osaka International Airport,ITM,1910.9518805858274
192,Mont Joli Airport,YYY,1899.2304242822895
1038,Lubumbashi International Airport,FBM,1897.639533849548
1367,Paris Beauvais Tillé Airport,BVA,1892.109061607577
45,Deer Lake Airport,YDF,1877.9568225352075
7111,Nulato Airport,NUL,1823.3095238096407
7098,Russian Mission Airport,RSH,1811.6744444444485
1825,General Mariano Escobedo International Airport,MTY,1782.9414750677697
3910,Iskandar Airport,PKN,1775.15595603341
1225,Ibiza Airport,IBZ,1774.5882853881658
6333,Windorah Airport,WNR,1769.0783424440747
2109,Kish International Airport,KIH,1754.6891382575307
1051,Fuerteventura Airport,FUE,1750.4250380281762
1106,São Pedro Airport,VXE,1743.2934959366698
629,Luxembourg-Findel International Airport,LUX,1720.7657024237626
4265,Martha's Vineyard Airport,MVY,1719.8342591070568
1321,Bastia-Poretta Airport,BIA,1694.8880486593343
521,Newcastle Airport,NCL,1680.5682725658785
2816,Carrasco International /General C L Berisso Airport,MVD,1673.913059856033
1206,Split Airport,SPU,1673.5772546038427
1059,Lungi International Airport,FNA,1663.604008074673
2934,Vladivostok International Airport,VVO,1640.1181866202774
2452,El Plumerillo Airport,MDZ,1603.884373192346
2912,Manas International Airport,FRU,1602.8934569068178
5897,Craig Cove Airport,CCV,1601.2666666666669
5411,Munda Airport,MUA,1599.9999999999995
1979,Totegegie Airport,GMR,1597.9999999999986
1981,Makemo Airport,MKP,1597.9999999999986
6716,Hooper Bay Airport,HPB,1596.5
5968,Chevak Airport,VAK,1596.5
1032,Matari Airport,IRP,1595.500000000001
5900,Tavie Airport,PBJ,1593.7333333333331
115,Kenora Airport,YQK,1592.093591616003
5527,Red Lake Airport,YRL,1590.4269249493375
2882,Point Salines International Airport,GND,1570.7534945702685
2312,Kumamoto Airport,KMJ,1570.1413683666253
3196,Da Nang International Airport,DAD,1555.2572663520507
4030,Sanya Phoenix International Airport,SYX,1543.0103897343529
337,Berlin-Schönefeld Airport,SXF,1531.8217528710475
1767,La Aurora Airport,GUA,1502.6824231988653
2960,Krasnodar Pashkovsky International Airport,KRR,1500.1055576865017
7216,Pilot Station Airport,PQS,1485.2898412698437
3673,Austin Bergstrom International Airport,AUS,1482.1007459100028
1423,EuroAirport Basel-Mulhouse-Freiburg Airport,BSL,1389.0944820096631
1064,Al Massira Airport,AGA,1384.429472412177
7108,Huslia Airport,HSL,1377.673809523756
2114,Shahid Ashrafi Esfahani Airport,KSH,1377.5594205361397
4368,Ukhta Airport,UCT,1371.3324468896776
3964,Zvartnots International Airport,EVN,1365.7022382467107
3566,William P Hobby Airport,HOU,1365.1512961109954
2559,Pinto Martins International Airport,FOR,1337.18449017795
2440,Islas Malvinas Airport,ROS,1319.5633518205623
221,Mohamed Boudiaf International Airport,CZL,1315.988805185891
2954,Minsk National Airport,MSQ,1306.2099394040367
355,Frankfurt-Hahn Airport,HHN,1294.8670302081653
687,Gothenburg-Landvetter Airport,GOT,1280.683518405111
237,Noumérat - Moufdi Zakaria Airport,GHA,1280.4713162659814
3676,McGhee Tyson Airport,TYS,1280.1692288220868
6355,Zhuhai Jinwan Airport,ZUH,1277.4289579823198
4085,Yinchuan Airport,nan,1274.4607186091305
1480,Sitia Airport,JSH,1266.055217151473
517,Leeds Bradford Airport,LBA,1251.3992256755816
3375,Zhengzhou Xinzheng International Airport,CGO,1240.738995674059
5905,Norsup Airport,NUS,1214.6034946744423
641,"Harstad/Narvik Airport, Evenes",EVE,1195.2108598417221
1145,Mombasa Moi International Airport,MBA,1183.5326629513427
3729,Des Moines International Airport,DSM,1175.4631108894343
3385,Fuzhou Changle International Airport,FOC,1163.42830366465
1517,Alghero-Fertilia Airport,AHO,1158.0096977127328
3685,Gerald R. Ford International Airport,GRR,1145.4637136535148
4304,Cheddi Jagan International Airport,GEO,1144.5178344051037
3368,Tianjin Binhai International Airport,TSN,1134.711397533768
3257,Fakfak Airport,FKQ,1115.4731157205727
1005,Robert Gabriel Mugabe International Airport,HRE,1111.8064447301313
3863,Will Rogers World Airport,OKC,1093.0131488269608
3308,Penang International Airport,PEN,1088.3343910045828
1458,Kos Airport,KGS,1085.8659640428355
5419,Buka Airport,BUA,1070.7013482966893
3973,Tbilisi International Airport,TBS,1067.6333322002758
6722,Ruby Airport,RBY,1064.9499999999998
4111,Roshchino International Airport,TJM,1064.472208325617
1110,Axum Airport,AXU,1064.0000000000373
1111,Bahir Dar Airport,BJR,1064.0000000000373
1114,Gonder Airport,GDQ,1064.0000000000373
6069,Santa Rosa Airport,SRA,1064.0000000000373
2658,Cañal Bajo Carlos - Hott Siebert Airport,ZOS,1062.9777777778154
4057,Sharm El Sheikh International Airport,SSH,1060.6590700752631
5712,Gheshm Airport,nan,1050.2745467485738
2106,Bushehr Airport,BUZ,1050.0376530180436
603,Shannon Airport,SNN,1045.9173329430682
915,Dzaoudzi Pamandzi International Airport,DZA,1041.9091455899759
2745,Jose Maria Córdova International Airport,MDE,1036.9901066185369
1264,Bordeaux-Mérignac Airport,BOD,1030.44718400947
799,King Shaka International Airport,DUR,1030.3191742409222
1194,Sofia Airport,SOF,1030.2448861545845
4043,The Eastern Iowa Airport,CID,1009.2971469404495
5910,Uléi Airport,ULB,1004.7982526627784
5902,Lamen Bay Airport,LNB,1003.2982526627784
2050,Hamid Karzai International Airport,KBL,1001.8105529376551
974,Beira Airport,BEW,984.1931601892206
3260,Rendani Airport,MKW,973.4067323573252
4034,Greenville Spartanburg International Airport,GSP,969.3811285836462
669,Kraków John Paul II International Airport,KRK,964.8484727638696
239,In Salah Airport,INZ,956.3393418670157
211,Djanet Inedbirene Airport,DJG,954.3393418670156
291,Gabès Matmata International Airport,GAE,924.8274524815562
3617,St Petersburg Clearwater International Airport,PIE,907.6312874496657
4041,Fort Wayne International Airport,FWA,906.2528451551387
3410,Borg El Arab International Airport,HBE,905.252705108229
4327,Mehamn Airport,MEH,904.530090324185
533,Inverness Airport,INV,896.3071200027437
353,Bremen Airport,BRE,892.3284493023757
5934,Lar Airport,LRR,884.8453760361499
4357,Atyrau Airport,GUW,856.9304012109984
4348,Springfield Branson National Airport,SGF,856.1656442481541
2255,Pohnpei International Airport,PNI,848.6488628645275
4017,Blue Grass Airport,LEX,847.0275031349441
3121,Macau International Airport,MFM,817.7014004779371
2372,Gimhae International Airport,PUS,803.4092089997097
4367,Aktau Airport,SCO,799.0531876073863
1715,Dalaman International Airport,DLM,798.1700489854998
4008,Piedmont Triad International Airport,GSO,796.0690346173932
2340,Aomori Airport,AOJ,764.8571019631298
1737,Skopje Alexander the Great Airport,SKP,756.9294374719708
3722,Palm Beach International Airport,PBI,755.5507115337813
3817,Sacramento International Airport,SMF,745.3630980053401
4046,General Wayne A. Downing Peoria International Airport,PIA,740.0505051224519
3745,Syracuse Hancock International Airport,SYR,727.3347824958215
3621,San Antonio International Airport,SAT,724.539223421765
1840,Los Cabos International Airport,SJD,712.9906200901833
